sex,age,height,index,amount
1,11,40,839372,816814
0,88,71,919141,872874
0,20,54,806829,473768
0,91,104,348087,965294
0,29,258,465631,961556
0,12,125,295281,584107
0,93,208,462430,817625
1,59,33,640259,898606
0,24,32,226576,356859
1,2,227,537398,180175
0,81,35,736602,528234
1,29,249,143545,992479
1,51,2,731497,193955
0,71,212,75700,383708
0,71,66,680480,968523
0,19,1,864050,262284
1,18,14,994188,39129
1,93,237,251961,99884
0,55,55,899234,533917
0,47,12,583435,529710
0,64,170,621930,921059
0,30,49,345715,927992
1,72,245,693972,96226
1,87,91,99050,33315
1,19,47,430959,927568
1,91,145,593307,300885
0,7,133,9192,197864
1,50,85,926748,561713
1,7,30,88011,384936
0,74,75,761761,664147
0,7,298,214965,459507
1,89,217,800768,200368
1,6,108,196641,738752
1,62,229,743887,378463
1,72,254,440592,93502
1,31,124,781809,744925
0,42,268,109816,57780
0,25,149,17832,297716
0,42,227,621175,633600
0,63,266,399721,439244
0,48,235,262340,923631
1,99,131,681029,565855
0,70,181,511438,976336
0,46,173,480604,278020
0,24,13,805640,128937
1,3,236,776310,411536
1,5,86,720513,750634
0,35,138,39164,287580
1,31,196,368298,40827
1,97,146,771417,699005
1,28,144,224622,448502
1,69,187,930778,92946
1,75,291,261322,458252
0,28,39,127181,447605
0,4,75,327654,411004
1,10,274,460677,629294
0,97,246,189341,782115
1,97,263,320766,98746
1,66,249,867586,162000
0,16,246,636820,208981
1,78,149,98443,17115
1,14,37,177676,358234
1,26,13,717901,786711
0,79,45,216609,981405
0,34,128,163588,196812
0,31,1,434615,135194
0,57,64,217250,889223
0,73,165,452774,251369
0,51,243,926567,315028
1,88,282,882486,948929
1,26,74,911218,91912
0,92,44,943272,100494
0,80,24,35092,677325
1,49,74,970442,740655
1,32,16,469203,476057
0,63,68,429858,979413
1,92,56,769173,713204
1,57,88,304945,412436
1,98,247,114830,493749
1,14,20,174513,9086
1,73,262,958449,208538
0,0,145,226314,47443
1,11,20,783386,262769
1,2,71,17393,922082
1,58,137,564530,749156
1,17,96,326779,252720
0,56,260,212855,812386
0,18,106,954186,727103
1,25,189,469388,505084
0,70,86,18055,975946
1,35,270,334578,187340
1,24,200,316280,135634
1,28,23,711230,201757
1,51,235,194576,541545
0,39,156,479945,251755
0,99,52,579003,376880
1,69,290,802269,507151
1,0,83,150587,279346
0,18,49,117463,227161
0,10,131,206682,56990
1,30,14,532751,310970
1,84,60,945812,673540
0,15,43,849188,165539
1,57,255,443110,360480
0,4,284,23820,629007
1,2,185,2372,162729
0,36,284,916108,511231
1,21,150,346228,905690
0,17,182,988722,857077
0,35,174,652168,476855
1,81,299,26555,208240
0,39,293,378873,547454
1,5,85,351396,810698
1,55,81,325085,241817
1,9,169,860855,243750
1,3,67,440348,443247
1,37,186,276586,233875
1,44,28,861379,570412
1,51,175,944001,541703
1,48,126,432221,973706
1,52,188,9876,144806
0,49,166,828673,11723
0,11,91,892254,841319
0,81,43,557305,894065
1,10,55,952966,173766
0,74,50,455501,988245
1,51,207,898323,987787
1,62,9,295490,465565
1,55,285,906493,182084
1,70,9,190713,706017
1,84,182,946332,819517
1,82,287,952247,625135
1,18,107,142675,566715
0,89,4,765985,752488
1,13,61,591903,986843
1,70,95,307173,860457
1,62,177,449592,204841
1,62,195,461221,965653
0,60,4,766968,112132
0,3,243,520233,758480
0,84,289,854866,589557
0,85,292,696445,524288
1,43,159,248051,432628
0,47,46,943508,560266
1,72,6,385982,122592
1,25,222,424254,293750
0,23,70,142431,802287
0,87,161,818475,238504
1,83,289,111141,540334
0,87,254,455396,1132
1,68,186,806906,753240
0,56,125,926250,600038
0,88,31,716872,20896
0,43,240,35747,280688
1,49,111,631594,670870
0,93,173,377461,152478
1,22,223,402648,750538
1,71,132,621295,464940
0,62,32,717333,190253
0,37,265,210735,611813
1,21,249,811974,480792
0,82,130,663744,726427
0,62,280,844532,362402
1,82,142,202879,550943
1,19,49,827790,389218
1,8,109,525915,70131
0,81,256,101840,605709
1,26,53,602732,293289
1,42,105,855213,454838
0,42,58,115278,566562
1,99,298,728053,982171
0,16,198,73150,555721
0,63,107,651028,535989
0,24,172,697015,242340
0,4,124,489018,634874
1,37,39,567184,513017
1,53,1,440862,230981
1,19,30,249668,901647
1,58,144,457210,759016
0,64,201,582193,154376
1,80,20,258533,745174
1,99,69,944049,880203
1,98,213,76779,644992
0,36,276,539332,831387
1,38,218,146625,249529
1,29,250,844379,516619
1,4,171,271973,285573
0,50,266,93604,971643
0,74,43,96978,555326
0,47,16,520261,654981
0,80,50,680822,623969
0,25,203,802633,431989
1,29,64,570894,657965
1,41,284,597079,80788
1,77,211,971076,213510
0,58,215,993270,312638
1,74,209,621449,311523
1,72,66,118096,622806
0,90,274,579394,251932
1,29,83,441999,588238
1,12,211,16666,504167
0,39,14,512238,667315
0,25,141,922598,587945
0,93,286,910368,545462
1,13,272,902477,814424
0,74,258,384870,255470
0,86,102,615927,502143
0,60,66,948466,1994
0,89,162,222594,134513
1,36,286,284175,801372
1,46,219,836528,978559
0,73,260,15565,717883
0,7,147,62738,404475
1,16,175,79516,768287
0,18,283,665952,879176
0,15,83,999386,953488
0,23,160,21072,937631
1,1,53,848936,919797
1,19,172,842150,657721
1,73,81,818791,375351
1,98,232,520101,358676
0,35,188,266323,113866
1,86,57,305747,447306
0,80,221,157690,346533
1,32,115,780770,586881
1,85,243,674114,815902
0,42,68,271651,322889
0,12,48,143768,801751
1,93,146,131518,176838
1,96,24,847656,437457
0,72,119,480332,107749
1,34,64,864232,55307
1,5,147,526710,132828
0,84,236,354486,394081
0,35,86,600158,846278
1,50,296,807873,834463
0,45,76,183675,140083
0,24,245,775278,578841
0,81,46,926518,218965
0,33,234,356710,395316
0,56,161,729093,186390
1,95,43,593353,688175
1,97,143,465121,789699
1,93,274,769966,515677
1,81,18,980437,188245
0,11,254,332764,64663
0,8,149,92604,16476
1,84,130,555325,524379
0,21,113,123605,722623
1,56,141,650249,326430
1,27,249,538185,740533
1,77,234,733833,684068
0,71,203,387209,251936
1,14,78,788690,90462
0,73,37,390669,27407
0,1,211,184361,836754
1,18,208,934585,462643
0,31,160,200190,976379
0,72,175,695886,846638
0,39,68,632041,540465
1,66,9,608921,689402
1,60,210,670044,850026
0,51,234,243212,687365
0,44,223,772217,885926
1,89,170,684610,443593
0,90,25,445297,98699
0,17,147,471349,814026
1,51,85,884476,878205
1,74,255,329734,72642
0,65,240,380698,595368
1,14,127,759114,573698
1,95,31,876920,513750
1,91,203,391432,446572
0,47,87,486206,206358
0,41,197,520611,566291
0,51,173,945031,947066
1,78,52,493871,391718
0,83,47,705753,594882
1,26,66,199144,571169
1,39,173,33652,245589
1,7,140,672843,362382
0,32,105,804017,855186
0,1,124,273625,584209
0,89,164,589898,359448
0,35,32,974552,701566
0,53,264,543235,609804
0,39,53,34933,867704
1,92,163,988986,970524
0,35,203,24792,563401
0,25,40,128989,281476
1,56,206,231578,68532
0,55,290,345260,101132
1,71,145,760221,298268
0,20,42,68667,545657
1,55,43,245676,74801
1,36,262,549352,713553
0,81,46,847034,675910
1,69,115,576922,895666
1,59,163,955884,207775
0,18,281,506143,837186
0,64,96,932987,229624
0,91,37,599274,518184
0,72,106,539406,339393
0,30,92,801330,453782
0,69,243,50617,490515
1,57,198,477951,240441
1,5,104,871450,729310
0,10,287,715267,633339
1,1,119,155055,746853
0,32,44,326356,992711
1,39,274,736181,985370
0,81,154,89915,61381
0,45,4,310345,74695
0,91,198,483488,328361
1,21,49,240274,722340
1,0,173,408745,476885
0,86,111,696774,760362
0,87,10,646138,685547
1,90,43,904427,754618
1,91,246,814904,906063
0,27,161,582895,723533
1,30,273,849076,747092
0,61,97,807151,20051
0,94,295,343440,936001
0,16,165,578033,269431
1,28,69,835371,517023
1,17,134,780396,247821
1,62,80,465878,625546
1,64,147,169748,737140
1,80,76,368174,616293
0,53,205,993316,567906
1,25,59,743464,65525
1,85,49,587147,557786
1,6,289,977580,225177
1,38,109,470393,453727
0,78,50,193219,905663
0,70,7,660527,843315
0,68,282,70718,745181
0,73,179,888559,434324
0,48,175,455086,590485
0,76,81,996869,108024
1,18,106,539923,425625
0,7,11,189110,774517
1,1,74,530953,18791
1,25,1,965574,575798
0,60,287,778726,622477
0,93,191,869114,429217
1,84,74,888214,360977
0,22,112,758389,846266
1,69,19,773147,943956
0,15,87,303361,188465
0,77,88,314087,518132
0,47,21,511824,281578
1,46,277,269771,931729
0,76,0,874657,760897
1,36,47,512869,325183
0,97,10,79172,685418
1,56,259,138530,74717
0,93,49,508154,671814
1,58,133,829948,461018
1,63,62,165475,779238
0,58,143,190875,816055
0,1,186,575980,613103
0,67,128,476111,346747
0,21,165,235408,251767
1,71,300,516110,174685
0,83,255,592552,301018
0,28,148,54561,124551
1,83,105,665041,207748
0,68,34,7794,322843
0,0,286,912986,621728
0,46,251,207890,185819
0,33,105,975943,358501
1,54,246,383500,281495
1,45,274,717364,368216
0,55,22,793254,479732
1,95,251,848490,880107
1,80,286,258477,155503
1,64,298,138761,232625
0,49,118,927044,301713
1,95,201,685620,602438
1,29,166,563005,992102
0,17,126,473182,983716
0,64,71,798189,422728
1,41,157,507455,777001
1,43,35,64523,686429
1,44,194,914949,9131
1,0,82,333067,55214
0,75,231,85652,87151
1,38,5,888592,892968
1,0,44,756619,733397
1,47,61,742345,198825
0,30,40,979720,436012
1,38,50,817871,364174
0,25,248,121349,335362
1,1,204,545628,458684
0,33,249,598975,36992
0,94,141,895680,326744
0,47,145,801120,441109
1,91,276,799911,649457
0,61,181,789835,638774
0,95,89,736767,349852
0,4,212,684671,12897
0,13,287,974636,334143
0,17,16,513106,47934
1,76,278,506109,643963
0,82,211,405253,753843
1,90,157,402219,284976
1,72,56,516545,951728
0,72,237,50901,10330
1,7,63,589225,372101
0,64,50,539986,121973
0,34,264,323047,383069
1,93,37,212054,246252
0,37,224,812375,219722
0,69,66,775567,848734
1,87,48,502313,204872
0,25,167,811239,411495
1,66,247,381725,793019
0,68,291,147021,116617
1,38,159,405511,236141
1,12,51,994766,610464
1,14,282,319228,704125
1,39,181,395591,614933
1,20,117,722715,817142
0,83,68,631957,891351
0,61,151,662764,192446
1,41,30,329143,648880
0,40,291,137880,616788
0,71,171,91997,709416
1,30,58,285170,176088
1,32,66,797466,91270
0,41,91,535917,710133
1,34,192,87022,977025
0,28,215,577902,257104
1,13,67,904499,76732
0,15,221,315541,812332
0,70,290,530565,274692
0,45,224,223741,223864
1,57,119,965811,628133
0,88,254,781441,92580
1,77,100,302204,648861
1,78,54,380768,366954
0,10,60,663456,13611
1,93,173,808561,670592
0,74,122,641882,296411
1,99,173,96901,222176
0,64,148,266173,891457
0,63,43,681610,433758
0,86,196,726055,178545
1,48,226,651823,618681
0,64,8,215455,888444
1,67,176,898506,120321
1,46,226,751719,193180
1,51,107,729648,18117
0,33,32,132092,373632
1,35,3,393949,598071
0,24,270,929569,981434
1,99,159,740784,914729
0,14,181,420410,588952
0,28,210,118729,618316
1,19,51,488028,693599
1,48,3,876765,464283
1,39,293,720095,41553
1,72,128,780986,880227
0,87,151,232553,452230
0,100,74,808463,615829
1,6,7,893041,232239
0,72,47,530233,510120
0,38,128,232253,957531
0,31,8,716125,445602
1,88,266,711301,644238
1,22,232,585082,308069
0,100,150,367892,981575
1,41,134,103753,709406
1,4,68,97055,700311
1,18,4,515821,37698
1,99,24,901512,678499
1,20,41,801382,457008
0,35,48,19889,296102
1,39,124,543256,233939
0,21,161,322206,278617
1,4,272,227056,726424
0,62,256,39659,378174
0,38,36,363513,17389
1,37,146,743863,588184
0,87,92,171480,577542
0,49,261,257655,814651
0,18,284,767801,630396
1,2,150,558675,891098
0,93,26,439951,809432
0,51,71,764921,546363
1,98,284,650691,620164
1,93,192,584963,593181
1,14,122,566377,220521
1,8,205,747126,245240
1,63,173,13559,814664
1,47,26,399046,727300
0,70,291,136419,692596
1,25,203,343924,803711
1,64,117,416188,210570
0,76,240,231627,444122
1,92,92,422890,495840
0,86,0,149804,549922
0,13,261,332201,201170
0,89,28,404773,184794
0,5,21,749392,386571
0,34,54,502723,177311
1,38,235,74897,246109
0,61,128,801392,909662
0,10,218,545727,99356
1,14,102,100555,155648
0,46,281,879728,771618
0,73,276,307661,920888
1,79,151,958514,717004
0,65,111,689601,536480
1,62,289,886223,407484
1,33,137,923051,737659
1,96,224,924380,949363
0,15,257,428450,923248
1,1,99,299660,666162
0,86,152,740198,264287
0,16,286,75932,765574
0,3,294,197033,774060
1,27,166,813874,825614
1,64,126,187363,214830
1,29,170,688338,347337
0,62,195,244785,704772
0,27,38,874236,260429
0,65,49,120643,557197
0,39,281,580735,589028
1,14,186,366994,560607
1,53,113,61763,270353
1,69,280,67398,865971
0,87,104,69430,242223
1,90,185,488434,236555
1,70,203,211317,55715
1,22,281,145179,560728
0,82,199,531773,299869
1,88,285,534021,171894
0,86,279,226004,913385
1,78,165,171049,799332
0,90,130,742244,985771
1,24,39,449399,948252
0,79,221,934723,646349
1,31,231,339196,400467
1,66,94,682954,822172
0,40,190,811728,766610
0,26,194,879924,354247
1,94,84,594687,777934
0,51,52,907304,509229
1,89,138,934299,769685
0,89,91,871802,915312
0,37,269,925911,600873
1,43,271,91534,940135
1,45,126,416156,881521
1,48,165,158339,85970
0,77,251,691028,669729
1,61,148,831415,292947
0,62,279,583653,365366
1,77,120,173134,623388
1,32,81,994972,302117
0,38,193,285862,523256
0,48,26,358267,162544
0,79,179,597271,227950
0,90,109,545024,168931
1,41,101,127678,354150
1,80,121,157373,94179
0,87,233,763188,141586
0,90,168,431178,988702
0,95,299,717892,130465
1,32,262,412704,302016
0,33,177,359423,302341
0,75,173,214428,459963
1,42,164,720196,254984
0,25,132,2372,571357
0,94,235,77176,544630
0,61,75,240327,696877
0,31,92,723742,794374
1,75,221,510153,671380
1,40,266,859222,250746
0,82,186,97831,171273
0,32,131,971584,903994
0,98,8,189626,975747
0,2,227,880018,952815
1,82,231,882906,754672
1,48,158,579931,449307
1,89,29,527466,501481
0,86,244,547056,980170
1,91,233,490438,573857
0,5,163,376538,168804
1,82,79,967342,751900
0,75,273,476473,379038
0,10,20,876198,735180
1,54,94,842317,501921
1,98,85,711137,755907
1,48,69,860213,289228
1,39,189,833353,823471
1,80,179,321088,283589
0,98,45,516090,227585
0,85,286,542781,100591
0,71,152,199485,245729
0,88,246,381818,859919
1,73,199,112123,205295
0,91,239,995915,200027
1,46,136,242957,148793
0,58,168,545254,445974
0,50,71,518429,397699
0,2,110,297162,466375
0,22,160,487385,84357
1,63,277,551133,9885
0,13,87,81950,202497
0,77,152,631885,399823
0,35,280,533208,876754
1,52,56,554380,890226
1,17,161,205602,581694
1,41,26,974301,528780
0,32,82,754639,129727
0,4,153,193743,195537
1,57,66,127559,774867
1,8,39,501574,984988
1,82,102,290110,296959
1,44,157,979504,48936
1,26,9,556283,120294
0,81,87,30679,202897
0,70,109,866882,91263
0,38,10,834911,933744
0,55,295,92705,844776
1,9,288,20680,564722
0,8,162,743119,805101
0,46,212,649082,770242
0,29,50,751791,943420
1,24,264,92214,958925
1,84,270,173518,814906
0,89,6,763303,69404
1,81,179,903762,285844
0,91,114,365514,110794
0,37,24,6410,248835
1,10,87,943528,526977
0,81,248,422642,402601
1,75,204,362614,2376
0,86,193,450208,539133
0,16,285,760363,560014
0,61,297,622392,731828
0,51,288,120353,996955
0,45,37,329778,677447
1,21,118,80892,671143
1,32,159,31911,715157
1,20,40,734224,258399
0,100,180,400870,404209
1,1,175,858241,864389
0,49,96,312050,826247
0,32,261,198346,87382
1,32,288,91471,673972
0,96,90,318850,373669
1,54,157,518628,873017
0,80,197,247570,222537
1,53,260,549041,165432
1,79,94,55985,856037
1,89,271,281677,701782
1,14,202,616171,561487
1,35,73,630422,765741
1,57,216,677990,704044
0,84,60,557661,552977
0,57,165,957608,838188
0,56,272,939530,11472
1,46,48,990811,113710
1,41,44,340430,535008
0,91,49,314772,568725
0,39,147,814329,129724
0,95,206,90586,470293
1,95,160,35141,360018
0,8,299,828237,954309
0,15,111,341611,776332
0,26,49,851688,518240
0,85,293,632695,237356
0,76,217,109087,332654
0,43,299,31549,889718
0,24,244,867900,482824
0,19,178,204363,784079
1,41,114,573141,268522
1,2,152,659136,257717
1,57,183,274816,371367
1,16,250,464677,292059
1,35,46,668623,288000
1,82,128,523695,396270
1,27,165,117026,9341
1,56,2,163506,508942
1,32,78,519400,561705
1,38,85,329213,730675
0,10,4,738956,790708
1,75,140,162826,564741
1,57,153,933478,15305
0,35,259,479863,939119
0,57,125,256636,425631
0,30,26,353080,136783
1,34,76,17347,602937
1,7,103,535478,538412
0,57,33,429881,280789
1,6,158,502829,387049
1,25,61,488000,917094
1,90,218,153012,101066
0,74,207,889846,905344
1,97,245,376755,469745
0,70,108,30165,933550
0,54,155,890599,758804
1,80,254,253251,970670
1,19,161,544451,251978
0,94,96,587148,930772
0,79,289,319645,306337
0,17,34,251228,162207
0,50,70,9954,413088
0,67,206,295525,576654
1,47,232,297165,746522
1,40,88,172467,421582
1,46,85,616262,251502
0,68,203,507143,801529
0,60,276,133993,949690
0,84,23,522136,101181
1,55,141,957276,581280
0,53,219,301132,500525
1,91,176,879483,451020
0,1,267,173812,184379
1,60,169,497602,918293
1,48,91,686207,809509
0,55,122,295812,518898
1,82,38,881596,411454
0,73,235,176622,148642
1,1,204,362543,114745
0,5,94,151293,368016
1,60,265,287887,617790
0,30,25,784233,111054
0,47,269,290874,156730
1,99,251,358310,601949
1,36,188,360240,907253
0,58,1,814048,368630
1,50,242,493492,23006
0,53,32,727290,382070
1,47,50,207335,172530
0,8,60,50827,967572
1,35,156,520634,266209
1,96,141,54176,501012
0,96,281,436369,816403
1,4,265,381822,15535
1,3,234,441981,475464
0,34,11,874670,835737
0,38,177,130435,334571
1,34,199,399851,359475
0,3,201,274145,422959
0,28,211,321227,277610
0,91,132,829855,273548
0,42,198,807898,820973
1,59,200,521911,201310
1,95,48,793993,885002
0,64,118,843968,265517
1,47,281,872344,951497
0,90,181,578407,901994
1,5,92,73568,534045
0,60,261,668440,31934
0,60,1,941897,767553
1,11,83,198379,380700
1,51,275,894766,64062
0,42,107,632788,500442
1,79,90,327162,807659
0,50,109,73673,63569
1,41,19,432114,208129
1,86,16,611872,498738
0,92,141,514756,765582
1,24,207,482903,510431
0,50,86,173333,915882
0,35,289,928053,968314
0,18,112,538094,767188
0,54,96,815848,297190
1,19,239,40001,168185
1,8,56,768020,474298
1,52,261,373017,324791
0,13,235,441601,214433
0,23,282,676654,559376
1,46,220,4954,363280
0,91,202,163458,156646
0,44,289,871021,498401
0,45,202,427833,857262
1,80,203,773042,767969
1,24,69,913463,826135
0,33,29,440839,798888
1,10,230,321653,916368
0,4,135,991293,425725
1,21,121,406781,476792
1,7,29,920218,692972
1,82,21,167113,24879
1,42,276,528485,632277
0,43,282,123224,696477
0,23,295,887551,622127
1,60,83,84306,971863
0,31,293,129942,856162
1,81,140,238477,879097
0,24,23,771814,141533
1,35,132,509295,710288
1,51,298,827740,7904
0,82,10,652121,510196
1,96,119,677561,420100
0,73,81,464361,65947
1,73,82,9707,389653
0,98,204,454517,328036
1,61,99,366156,534575
1,84,93,786927,842958
1,98,278,180749,615798
0,54,79,590695,476726
0,9,139,285270,291953
0,44,300,821030,45935
1,98,189,888887,7238
0,99,68,535871,101231
0,68,25,447270,982168
1,43,107,99267,23833
0,21,268,162257,306359
0,45,24,710897,314439
1,66,124,367324,936172
0,61,168,734335,617406
0,56,13,6628,152636
0,89,194,413173,910088
1,64,229,490844,891642
0,48,121,770592,119095
1,77,228,7185,354487
1,46,71,195117,615944
1,16,142,115326,21557
0,66,239,269426,514073
0,86,186,362210,282477
1,68,167,321471,454276
1,89,270,747358,194441
1,53,42,511730,345606
1,97,160,646663,285583
1,80,34,134228,314447
0,75,82,563204,903335
1,4,12,895726,472647
1,61,202,743043,693707
1,14,266,14454,522320
0,65,289,227854,435342
0,20,230,968430,795484
1,61,245,15863,836472
0,69,84,409000,467106
0,80,41,133230,555364
1,45,114,400353,703931
0,63,227,282226,122112
1,41,137,808055,539399
1,11,104,625209,254220
1,33,22,464392,317848
1,86,242,564249,762389
1,81,6,846168,474714
0,43,217,958341,623405
1,34,75,691848,139891
0,21,14,831572,25268
1,49,194,674813,700553
1,76,86,9915,617684
1,39,82,672258,798621
0,56,191,801494,623982
1,35,219,119307,704535
1,90,147,211051,688264
1,100,104,475084,561482
0,99,265,930577,386252
0,7,249,240508,75962
1,34,263,465041,81859
1,87,115,935553,950735
1,79,75,656917,283545
0,31,211,671913,80746
0,89,284,773839,642105
1,99,168,902781,572508
0,75,137,332304,962755
0,66,273,91215,8835
0,61,106,58002,777446
1,14,29,299706,88672
1,81,243,583106,382224
1,62,236,801646,953688
0,12,190,513698,279732
0,48,128,554977,369406
1,47,275,197136,459726
0,84,73,819799,368191
1,69,153,233899,654869
1,45,281,482407,691393
1,74,282,238536,95490
1,37,290,248252,40738
0,68,11,34619,929659
0,9,249,608446,809205
1,97,190,890368,236684
1,54,84,597084,670245
0,17,32,503860,954533
1,100,206,935015,465547
0,49,235,336842,398390
0,94,168,16884,409814
1,95,188,934614,820889
1,24,198,189309,854988
1,88,101,666922,118616
0,56,219,434251,534618
0,82,102,789043,468308
1,5,7,419106,633689
0,71,235,317342,500679
0,48,92,924322,10889
0,55,193,235932,15808
1,13,77,554559,971049
0,60,210,53219,913602
1,72,170,319636,356311
0,94,136,112596,37164
1,56,248,951885,580027
1,79,100,51887,404445
1,45,264,869135,45167
1,41,165,833585,482520
1,27,288,785858,538253
1,85,226,84476,996327
0,25,177,944104,778517
1,29,12,860530,829222
0,78,145,685008,150503
1,17,59,546878,274769
0,40,85,540153,811170
1,45,129,365458,898891
1,79,174,827768,282891
1,40,115,266920,832109
0,87,249,319108,481858
1,9,255,881131,223674
0,23,207,894222,709737
0,83,200,685109,613547
1,26,182,101844,150882
0,19,196,11387,518319
1,5,93,299884,75763
0,63,58,259385,324939
0,94,23,100575,526567
0,75,237,234358,870355
1,97,114,321812,9709
1,65,243,119915,715707
1,36,171,165727,831836
1,79,26,423190,254458
1,34,15,143691,900289
0,81,288,701792,358988
0,36,117,325536,519268
1,16,44,748198,643209
1,6,249,70895,539430
1,0,168,523046,836081
1,43,161,246032,758288
1,93,105,470351,439629
0,56,237,937105,634418
1,62,216,815297,956166
1,29,67,211957,350321
0,4,88,376178,54360
0,41,31,678878,960410
1,96,250,350918,994787
1,54,276,487887,285314
0,20,44,984597,519641
1,66,26,359936,886541
1,40,252,334879,362266
1,27,237,836266,446343
0,0,236,838598,313091
1,96,149,399975,247574
1,84,241,488552,966313
1,19,155,345728,684187
1,51,14,451637,986646
0,17,133,800343,419201
0,30,151,17635,634772
1,47,83,154267,16186
1,89,184,474172,798896
0,6,119,126550,339154
1,100,62,682660,597034
1,67,179,712808,805323
0,20,108,15266,459835
1,83,23,93750,760336
0,89,291,686730,341065
1,51,232,292119,786538
0,29,87,719972,393849
1,34,26,355059,859128
0,22,223,168289,569509
0,42,222,497904,852058
1,25,18,15559,896358
1,25,71,646595,369270
0,99,208,942730,726665
0,68,173,530736,497464
1,56,231,33921,697756
1,95,51,153491,538251
0,52,21,710339,695139
1,50,299,957555,706882
0,50,146,914063,944983
1,88,272,481401,458079
1,58,199,509080,322622
1,60,266,525205,984428
1,55,186,522714,861252
0,5,208,381788,190149
1,63,58,70118,96484
0,16,282,449838,772178
1,33,219,507818,858914
1,32,145,511400,637065
0,1,4,897608,91336
0,53,225,486829,177473
1,20,110,211307,338929
1,2,222,45791,328587
0,1,81,493489,508748
0,9,283,29954,711813
1,3,121,186230,153769
1,48,152,585659,576169
1,49,99,271712,72421
1,46,110,972868,312505
1,95,257,675133,814345
1,61,157,266086,706790
0,50,204,185421,203969
1,20,194,116698,170741
1,43,85,962966,521489
0,49,127,12712,250118
0,32,277,812299,37589
0,10,4,739203,363427
0,95,270,420745,317275
0,84,101,398368,922641
1,38,292,73413,376197
0,12,205,717778,712160
1,23,59,299572,5560
1,76,202,136914,716638
1,8,106,986516,722862
1,72,265,128438,256995
0,93,90,718753,837890
0,82,250,537627,447465
0,29,217,133896,632697
1,77,300,836820,30641
1,47,91,32820,893382
0,31,195,746465,923374
1,5,112,875492,660722
0,41,78,709378,988249
0,76,208,854959,890313
1,41,111,487366,331455
0,18,1,12626,993170
1,37,296,752334,288732
0,92,81,329009,368959
1,35,24,954864,469686
1,87,1,920679,676033
1,54,144,24210,586776
1,62,184,579023,575285
1,8,185,328743,38664
0,10,21,924926,518820
0,47,238,640512,931668
0,100,183,743607,277926
0,42,197,18932,159573
1,70,246,916839,671330
0,15,247,443550,158279
0,93,48,693,141941
0,93,168,7896,863332
0,84,242,951501,359733
1,69,16,278746,265882
1,12,119,504760,654031
1,30,85,100917,319858
1,27,239,359911,14190
1,78,192,119269,884974
1,22,179,248358,893500
1,61,169,870997,607592
1,20,150,46716,743376
1,84,144,889112,515636
0,30,153,32152,950543
1,76,191,162547,865882
0,91,197,938321,175500
1,1,169,902568,175259
0,5,102,823105,627559
1,17,203,688795,292130
0,38,111,907989,799552
0,2,299,544863,49667
0,60,286,67484,610037
0,59,208,525588,583948
1,41,148,949474,405844
1,52,214,161023,483654
0,47,192,110045,156804
0,9,88,536548,106657
0,37,238,873973,616539
1,51,200,351575,3443
1,11,290,168499,312598
0,71,123,599478,916814
0,27,153,627060,335355
1,57,121,853358,990846
0,64,246,750723,656134
1,81,232,285114,706487
1,87,298,446050,606957
1,83,51,625376,514336
1,53,88,786483,975221
0,50,186,267352,648758
1,39,45,889485,387753
0,36,194,337610,626262
0,44,234,524710,657937
1,52,192,605469,20842
0,69,139,191521,905204
0,98,111,397985,913903
0,75,144,69861,613723
0,65,1,968472,692128
0,54,22,49249,436839
0,76,39,964322,263253
0,72,218,809452,159470
1,89,190,669597,922375
0,12,289,504041,321401
0,91,121,933104,674348
1,93,277,580718,860991
1,14,159,449420,557013
1,53,286,786920,866236
0,50,253,978341,179821
0,66,224,197492,376155
0,56,242,810364,345064
1,4,239,664505,927892
1,89,195,791386,753090
0,19,22,572717,234747
0,57,86,525799,439379
1,28,188,653416,68509
1,78,186,668232,478229
1,87,9,247346,654143
0,13,15,14979,885260
1,19,241,758272,153719
1,20,36,613329,906797
1,45,150,617639,582614
1,91,62,380291,888184
0,40,274,939167,867050
1,39,141,530785,804809
1,87,271,815957,277033
1,8,23,391557,261192
1,56,276,943516,929045
1,68,296,572375,602997
1,31,155,57491,138053
1,72,7,69003,592690
1,45,155,816090,362919
0,89,261,969215,920171
1,65,179,869636,166971
0,40,103,288288,565855
1,20,85,144783,711669
0,8,284,489463,229388
0,79,171,50558,154152
0,67,212,804803,377317
1,13,99,96924,512535
1,97,247,289772,112549
0,8,298,268645,311488
0,42,288,354263,122901
0,62,295,618963,449503
0,7,30,665700,54589
0,65,61,896900,107139
1,32,215,694509,924002
1,11,41,335599,269243
0,35,257,65664,869417
0,1,201,708009,553825
1,25,154,522465,804989
0,1,251,91055,661117
0,22,119,361464,835693
1,41,211,646608,945944
0,6,145,771546,236731
1,5,42,64673,82925
0,90,7,680061,208021
0,33,128,651053,173651
1,33,174,412534,592107
0,15,212,985971,21209
0,11,165,546995,12105
0,36,76,332941,279055
1,98,255,564780,347847
1,20,274,17816,594422
0,1,36,229341,523340
1,46,242,222705,717646
0,40,220,434848,257514
0,84,4,611860,574308
0,32,176,585677,220857
0,2,245,571970,175754
1,33,285,809113,438671
1,58,22,301149,981490
0,29,28,309844,15753
1,84,209,762009,603494
0,13,192,790524,81418
1,28,223,873825,98261
0,85,182,908444,685915
1,34,283,492222,423923
0,74,53,620434,370075
1,34,299,764794,198683
1,47,86,529670,653290
1,53,211,165234,928006
